review_id,text,score,entities,sentiment
553714,":: steviatabs stevia extract tablets, pack of four 100-count packages ::i am hooked on always taking my coffee with stevia. the form i most often use is the shaker jar, the blend with fos, from this s...",5,{},positive
26728,home roasting is a neat little adventure that my wife and i got into just a few months ago. we have tried a few different coffees now and the best so far is this peruvian high grown stuff. the quality...,5,{},positive
254624,"folks,now that i have your attention: buy these crackers and replace all the typical crap you have lying around your house. these are known as a ""heart healthy"" and are recommended by my cardiology gr...",5,{'ORG': ['inn last nite !']},neutral
267403,"i love eden brand beans. much more affordable than in the store. i haven't had any dented cans of beans or any problems. so far, so good!...",4,{},positive
481445,senseo coffee pods are our favorite because of the coffee fullness and the fact that they are real coffee in paper filter pods vs plastic pods other single serve coffee makers use. we like the columbi...,5,{},neutral
492104,"waffle crisp has been my favorite cereal since i was 12 or so the first time i tasted it. now i'm 24 and i still totally live it. i can't find it sold anywhere in my area, which frustrates me, so i ha...",5,{'BRAND': ['amazon']},neutral
542393,"superb green tea. organic and decaf. these bags are really filled up, so you get a lot of bang for the bag! with they came in larger boxes......",5,{},positive
388376,"i have two indoor cats that have a very sedentary life.one will eat everything you give her, literally everything, including green salad and doritos. the other one will only eat cat food.i feed them t...",5,{},positive
266980,"back to nature golden honey oat grahams are the best graham crackers i have ever had. if you are used the ""regular"" grahams you will love these. i love everything about them including the packaging. t...",5,{'PRODUCT': ['peanut butter']},positive
419524,"while it doesn't always work for five hours, this energy drink works well for me. i've tried other energy drinks but they don't work as fast or last as long as 5 hour energy.it takes a while to get ac...",4,{'ORG': ['grape']},neutral
127362,"if you like dark, bold and strong coffee, you will not like marley coffee & tea one love organic coffee. the product is packaged in convenient one cup serving packets, but it's very weak and almost ta...",1,{'ORG': ['marley coffee & tea']},neutral
558549,all of ferdies products are delicious and well worth the price. we order them all at christmas time and are never disappointed....,5,{},neutral
215142,"we get these through the amazon subscribe and save program. they are an excellent natural snack. my son loves them, and amazon's subscribe and save program makes it so easy to keep them stocked in our...",5,{'BRAND': ['amazon']},positive
184619,"this variety pack came to us as an amazon vine program sample. our two cats have been living on various ""high end"" dry cat foods for some time now (e.g., the ""before grain"" foods in chicken, tuna and ...",3,"{'BRAND': ['amazon'], 'PRODUCT': ['canned food']}",positive
58567,"this stuff tastes worse that the juice from the olive jar. oversalted, overpowering taste. to top it all off, i sliced my thumb open trying to pull the little string to get the foil off the top. it wa...",2,{},neutral
231257,i have checked many places and this product can be as much as double in price elsewhere. it is a good organic drink and a great meal substitute....,5,{},positive
273703,my dog absolutely loves this food. he is about 14 years old and has been picky in his later years. this stuff he eats and eats until he is full! i am so happy i took a chance on this dog food!!...,5,{'PRODUCT': ['dog food']},positive
88356,"being diabetic, i always carry one of these little delicious, no added sugar snacks in my purse, in case i need a pick-me-up to prevent low blood sugar. another thing in its favor is this snack is glu...",5,{'BRAND': ['amazon']},neutral
121980,we just switched our english bulldog from bulldog food to this food because she has a bad rash and we can't seem to get rid of it. the person that sold us the dog recommended it. i don't really think ...,5,{},neutral
556021,"this is great coffee but be warned, once you start drinking lavazza it's hard to go back to starbucks. we brew it as you would regular coffee and it is how we wake up at 5:30 every morning....",5,{},positive
352848,"i love bar harbor's red clam saucebar harbor all natural red clam sauce, 10.5-ounce cans (pack of 6). this however was just plain nasty. smelled terrible, but gave it a taste anyway. i taste likes iod...",1,{},positive
315298,"i had a craving for maccha flavor chocolate product.i found this product and was so exited to try it.this was shipped from japan, and i received it a week after i ordered it.pros:i had to say the firs...",5,{},neutral
199090,these are the best tasting granola bars around! my daughter and i have celiac and this is one of the few bars without wheat or malt flavoring. great taste and only 150 calories. bonus: they are actual...,5,{},positive
